	ACVRL1	AR	ARID1A	ASNS	ATM	AXL	BAX	BCL2	BCL2A1	BID	BRAF	BRCA2	CDK1	DUSP4	DVL3	EEF2	EEF2K	EGFR	EIF4E	ENY2	ERCC1	ERCC5	ETS1	FASN	FOXM1	G6PD	GAB2	GAPDH	GATA3	INPP4B	IRF1	IRS1	JAK2	LCK	MSH2	MTOR	MYH11	NF2	NOTCH1	NRAS	PARP1	PCNA	PDCD4	PDK1	PEA15	PRDX1	PREX1	PTEN	RAD50	RAD51	RICTOR	SLC1A5	SMAD1	SMAD3	SMAD4	SRC	SYK	TAZ	TFRC	TSC1	XBP1	XRCC1
RAD50	-0.06193293734672479	0.17303561268689036	0.06116083039233616	0.062156534056788296	0.26846488977979677	0.012936287518653684	-0.18594385823547266	0.08615156646127305	-0.17357934496263572	-0.11149787915163735	0.04485734127921471	0.025775492529394546	-0.15284051627801662	-0.07002366354775236	-0.07563379722816437	0.2750252448012349	0.1748896926914973	0.05311987952932303	-0.13029542501093325	0.0326112550524903	0.08404935472452274	0.27972359075723613	0.0011671856388510212	0.036915685822104395	-0.25295056171405306	-0.14563391926408645	0.1767632931097364	-0.0015504590329468812	-0.002562028558854975	0.022215973693192153	0.2746317528113647	-0.055286786065552464	0.08864643088597388	-0.09185749697341672	-0.06076618956204607	-0.03766477562309804	0.04869048094919502	-0.09237768593710084	-0.09438796349256726	-0.232951911202407	0.07423427193154682	-0.2256705545944895	0.22027270270781923	-0.20114254614835847	-0.031232495732375166	-0.08995994735289496	-0.16669143349123755	0.11374456662355482	1.0	-0.13288585227328292	0.11212100304727886	-0.04692791907084922	0.045907428187352516	0.004555616864908077	0.02327803406454513	-0.21079664490834493	-0.014338205878784635	0.008011570037993085	-0.12338914723253867	0.052054969932209184		0.05867618777895473
RAD51	-0.024537298611530724	-0.2735909582556295	-0.07115329973793615	0.26915410060131645	-0.14315811340633292	-0.16809180676235813	0.13695829968610623	-0.22714136716630953	0.14473953178114582	0.05771239002776384	-0.08413911333632007	0.4354378606500257	0.650735144609292	-0.19723968115647886	0.0523516131371744	-0.3046073584214551	-0.11823890933112903	-0.19430388881586602	0.06919683837846871	0.26082250149430514	-0.0638998098025718	-0.15377872352743618	-0.005377716297087561	0.10999503383853247	0.6032851005664772	0.10459079756148897	-0.05922283927666415	0.0840078149383912	0.0262817496471824	0.024799019033333276	0.10293409065608747	-0.23505755346772855	-0.007506632156249343	0.15094103648034832	0.3619191172920938	0.059190826052687565	-0.19581242838018406	-0.0733985883464289	-0.04063736360841361	0.24546551625775603	0.1339605788429533	0.4538668027335149	-0.20024477862530554	0.1547214185452743	0.060329149104559304	0.2402558032790479	0.03235442355724161	-0.09738211234849105	-0.13288585227328292	1.0	-0.0405176400862476	0.2748786887152009	0.05141633786383542	-0.08701160850192301	-0.09138799789845556	0.06562525881654231	0.10102052916050112	-0.03630175994817194	0.34588901386211957	-0.07326988142723183		0.1249603483765868
RICTOR	-0.1697587811115004	0.10021165139389496	0.054716166327419984	-0.18661552436498702	0.18825700928633177	-0.029193884096880826	-0.028592508600207785	0.02966607388144301	9.809761471466108e-05	-0.13812416381051332	0.2212819402887474	0.07668377214508569	-0.05196246576420549	-0.07096552881588096	-0.05130701330271452	-0.012704358169403658	-0.012274002171444354	0.12455042910050512	-0.05652825050939003	-0.023844327868584116	-0.0017345732162675125	0.12865046165510563	-0.012250170873102149	-0.17522477545593895	-0.13306850572483664	-0.24676021221163963	0.0389379492575965	-0.10396005667009245	-0.06761277734002435	0.18326271812692996	-0.008199129742702578	0.02348205643229223	0.14496523992028	-0.08978253104078075	-0.025739239593897078	0.045762940673711366	0.10824249125824409	-0.034143313326397626	-0.07606042188899081	-0.05245861073623568	-0.11059665384625876	-0.16418215334049732	0.10232548162590965	0.035400081803497324	0.01643659557356233	-0.09746382127355037	-0.14730055982142978	0.07256376212611618	0.11212100304727886	-0.0405176400862476	1.0	-0.0967405141134872	-0.012941118472320295	-0.0024822534676971642	0.08093226716687177	-0.0627877499215551	-0.09762706182574192	-0.01803179395077342	-0.06883919203598853	0.14813909617914242		-0.0459802207569079
SLC1A5	0.03225059281442689	-0.01416798027307857	-0.06447906648781046	0.26634081685598554	-0.09957232077465933	-0.014206114797006347	0.2480412125412064	-0.004922072747103751	0.13407717227033253	0.17812092260351867	-0.024385279878621928	0.13901271605667692	0.28404693740317666	-0.0232358940676337	-0.09143724261911221	-0.058487557181095565	0.06021787570746016	-0.16848028949583582	-0.016002176985642595	0.14035932835941875	0.22948568270306988	-0.03906685888636649	0.02593287305405382	0.13873624335373644	0.23181752900267708	0.22313000262249374	0.1419682653085855	0.1467165789309711	0.1603207908547713	0.08654968440088642	0.28625894059667484	-0.06427440134438739	0.12987857315361948	0.09373028574355964	-0.014349157502254711	-0.00846716078935137	-0.029004086623739492	0.0038542716714157917	0.004079628934512957	-0.0727565510170505	-0.050484547000986965	0.1487411348798383	-0.056215508329243206	-0.07889035445398404	0.14110733404592946	0.21062926588431152	-0.03456855606255223	-0.04546553816751893	-0.04692791907084922	0.2748786887152009	-0.0967405141134872	1.0	-0.0024785839573732748	-0.03126261593015934	-0.1112468526635493	0.030120865928381816	-0.03944965264954721	0.08842189828869539	0.24949778010494328	-0.0833659711125301		0.18114455252282174
SMAD1	0.1463136321872998	0.01141050057720308	0.03836434971894276	-0.030445074348162324	-0.06311502833751355	0.18953915972615898	-0.060506538523001516	-0.10883617082757778	0.10826818805740786	0.08792197040124304	-0.007645559554902017	-0.08508827889918207	-0.10843084764816792	-0.08281284163653416	-0.04409713582472102	0.09792851430220695	0.15566348409191902	0.16093982227238837	0.2329500353059991	-0.09643154617068217	-0.10354765896255126	-0.1181591738147737	0.2110604026482766	0.01969657577677095	0.01928240613379605	-0.172019728946964	0.2690845158186256	-0.042105220856968585	0.18245542797121028	0.3475198764616995	0.2830900993823354	-0.07775485116648079	0.19302238775836833	0.1632945933228623	0.028339211408805555	0.12674933453524523	-0.025133479989012886	0.14363288012066336	-0.08449740559426269	0.08945713848456925	0.014670849002446548	-0.13805994992942772	-0.06779683756504748	-0.02868160087467351	0.07424598200267311	0.06475973927629264	0.06020439962459754	0.07550084954859758	0.045907428187352516	0.05141633786383542	-0.012941118472320295	-0.0024785839573732748	1.0	-0.041262931167899065	0.16371265406992366	-0.14170395941383665	0.10809198177515829	-0.17438644448383536	0.11096458724618258	-0.02825683666945196		-0.0852704091883549
SMAD3	-0.07686336474197547	0.055489067847630566	0.18711150374091096	-0.16754975617213627	0.2525567246352723	0.08666227497926371	-0.22193593191241157	0.1813193162705702	-0.09375422026159784	-0.0007882977200771806	0.03022681974216556	-0.02474915509647722	-0.2109635603973304	0.06133236281470666	0.23563804144422598	0.13016613095068189	0.004177916664740343	0.373685507719212	-0.2233808244771073	-0.2342262817187461	-0.10300971234194856	0.0015683831882473656	0.10349686011256021	0.13739686309372787	0.008255454746717563	-0.02877709990827681	0.05847980231495271	-0.12403602858455803	-0.036024188936269755	0.08330909279947689	-0.05768075617596049	0.3988629898755895	-0.015139651466530187	-0.001970449183080465	0.11296264225526784	0.09296931829693986	0.19436637633066425	-0.15533042200620786	0.2685319600932254	-0.09056314824494939	-0.01680306718462932	-0.2047537853591399	0.24759315499413917	-0.11884709578928697	-0.1969200619204777	-0.24276559371483378	0.15590108569659544	0.016203084437977133	0.004555616864908077	-0.08701160850192301	-0.0024822534676971642	-0.03126261593015934	-0.041262931167899065	1.0	0.0018757789904773968	0.418076428594597	-0.21164933261958338	-0.16925750186122107	-0.07413860608794734	0.21360832637864088		-0.026788281140491678
SMAD4	-0.04950772845202312	0.16749729651318876	-0.0077846224893691925	-0.04342447250931021	0.03983880651611568	0.05372452101854276	-0.06585189111894324	0.23745996870485614	-0.09944402280134504	-0.03232528696188705	0.048030763152383533	-0.02285532121034303	-0.1044650325684048	-0.041227060291245975	-0.016720823557482566	0.014789751974282643	0.1387078794604945	0.08745695752584848	0.09830370562843323	0.031884074459405616	-0.07836474712151831	-0.03358528958439949	-0.019064445375465384	0.07032830002583614	-0.0967534909415479	-0.16102128793969536	0.015473153806886446	-0.22732085741825211	-0.12865290884151512	0.11431426292309797	-0.07274166438739314	0.20167536777827236	0.1295805834391149	-0.11804969733528753	0.061517267036893065	0.04757511437615276	0.038099902414821155	0.003127084695873522	-0.03698626131317358	0.1583342540581282	0.03310058112339111	-0.013907178045872269	0.06835140708031473	0.022114592784661893	0.008767498555952815	-0.0846802932955222	-0.06332506827688389	0.1378607232901789	0.02327803406454513	-0.09138799789845556	0.08093226716687177	-0.1112468526635493	0.16371265406992366	0.0018757789904773968	1.0	-0.11198157085331045	0.08389341530729329	-0.12288498283644608	0.028990392031125547	0.10369499140302779		-0.1561504882848546
SRC	0.050569172495345455	-0.0011934786593723857	0.19679054835797202	-0.20407777739661562	0.09233060389594777	0.186909439361928	0.048474109153337226	0.020507096416559147	-0.11020915170381754	0.04063796336045204	-0.11638170595500771	0.030889165328886775	-0.04034042115667184	0.03427680128821321	0.2707544288081806	-0.005268903777828845	-0.15646093448502751	0.04640071468554107	-0.0967458871480864	-0.11979650774809852	-0.04048021848890111	-0.20630736645266728	0.039365646359302876	0.21535053525796152	0.24554522299007514	0.08334514868029477	-0.16139763449532032	-0.11513314498259393	-0.07259296976850829	-0.12385196538297656	-0.31951152257753407	0.2496655237282817	-0.13418154542478375	0.014219529713150502	0.17397796437248816	0.13091290963667512	0.24807597381541235	-0.02974993779831308	0.4687818389975321	0.039552735497574126	0.04897886523103208	-0.04309183271999378	0.06605315632719345	-0.05766673827108755	-0.16146509257987765	-0.19453540167012748	0.41556447622571524	-0.00850079537455559	-0.21079664490834493	0.06562525881654231	-0.0627877499215551	0.030120865928381816	-0.14170395941383665	0.418076428594597	-0.11198157085331045	1.0	-0.28289435804572866	-0.2336757232127545	-0.12142887161733423	0.1441347667240614		0.11557061608422876
SYK	-0.21527205076061107	0.0488635486739936	0.11715658503572529	0.03645954215528536	-0.0665621542475554	-0.17031313597860467	-0.17035838547451396	0.1094441100912816	-0.1936355230830729	-0.17177113177942535	0.1566967544945427	0.13484121075511518	0.07835092042855026	-0.11182243850204296	0.02062198711172936	-0.03193839467562909	0.240792785282974	-0.1200879756982555	-0.11142863925959623	0.04872745081693341	-0.1461574927522524	0.08924309053134513	-0.14341888831365726	0.0826119405117414	0.16624609038946983	-0.07166655572401517	0.18844550833725654	-0.02067664088026882	-0.08310167674496102	-0.05995892137285219	0.05294591389086466	-0.0708165809788249	0.054355061895215835	-0.12950477673420882	0.03859890515628263	0.08664530886640351	-0.1794297771105453	0.17335361971269633	-0.04611680915540236	-0.02757753943512223	0.08632213720053651	0.07026147658414282	-0.089708641941195	0.027100363695835596	0.16765325762153557	0.029962310425278037	-0.11121869701014135	-0.14628921193722808	-0.014338205878784635	0.10102052916050112	-0.09762706182574192	-0.03944965264954721	0.10809198177515829	-0.21164933261958338	0.08389341530729329	-0.28289435804572866	1.0	-0.030733101667485423	-0.02002387051605096	0.12285431611933174		0.05109107297867933
TAZ	0.007099456261240115	-0.1235565065058193	-0.15782140620568683	0.18774690033297164	-0.022894361420910257	-0.1423302465154235	0.11944619353962344	-0.1053941214118468	0.11148289846346487	0.04813947344659016	0.16383479345758611	-0.0781160207887305	-0.013530044307404746	0.0961415023582338	-0.03005742861870082	0.07244198476119638	0.07097652325971114	-0.032354372924370024	-0.08677584971288613	0.00620790883289863	0.05309404963294076	0.15887883994829397	0.04373444388123406	-0.038809788514294306	-0.07001672707406291	0.4704201166900802	0.06910052554090887	0.07520388639247956	0.1291758667041761	-0.10464949772896598	0.29142128068059653	-0.26858794924406343	0.00019927434571047437	-0.0007856070458202708	-0.24169934017795347	-0.15506636925873596	-0.057571567221150415	0.05907493082265772	-0.10441853418541136	-0.18218315980625105	-0.12331503713279482	0.05230192264603814	-0.20312608065595766	-0.1420513559423847	0.12136027682333932	0.06603406492676006	-0.1342985270645168	-0.042508360243699105	0.008011570037993085	-0.03630175994817194	-0.01803179395077342	0.08842189828869539	-0.17438644448383536	-0.16925750186122107	-0.12288498283644608	-0.2336757232127545	-0.030733101667485423	1.0	0.020866693715012537	-0.10181568563222108		-0.004102376413346091
TFRC	0.10413970508932052	-0.26307544225490026	-0.1943866714925454	0.22413836945476046	-0.1440781319939044	-0.0866933789248279	0.142551205866395	-0.21213289989863787	0.24666460852145036	0.24398021163428035	-0.015187575096906618	0.165266669194224	0.4214717295869844	-0.042518483181198434	0.019864306674833326	-0.1355845708533296	-0.10401746710645517	-0.022117219758898708	0.031608917134375226	0.15342782905894278	-0.010479341632450437	-0.1609496627797963	0.19719679310803145	0.08046605679542669	0.3092741451444387	0.0655161548257128	-0.12833470480366183	0.1164891855850064	0.13012495950282593	0.1630552795353749	0.200942993478193	-0.13681193126062594	0.12607228037191723	0.15042723135038022	0.16264900192434267	0.06638296072929667	-0.1322945527415923	0.04030708279765235	-0.053407920169889975	0.1690194100438414	-0.07588002196484445	0.2514008062608822	-0.2215608304627486	0.1586257070349243	0.03578671073095133	0.17448163570759828	-0.028529035747781088	-0.08147488727388859	-0.12338914723253867	0.34588901386211957	-0.06883919203598853	0.24949778010494328	0.11096458724618258	-0.07413860608794734	0.028990392031125547	-0.12142887161733423	-0.02002387051605096	0.020866693715012537	1.0	-0.12838333232880295		-0.1067084915474258
TSC1	-0.007515004575961545	-0.045616333503493485	0.33464306070793215	-0.21233666690218944	0.24188702443136317	0.08886671885746804	-0.11347659354096677	0.16193794501131611	-0.25770687998277036	-0.2503767772559196	0.09790055169510467	0.16839839201476842	-0.11249072153773612	-0.03210595767141015	0.2525763320612502	0.07550541765398562	0.03738694642709137	0.05910848581222724	-0.151471428254198	-0.0833497207667342	-0.15255000752722486	0.09267752540578476	0.09717853372689046	0.13902909929045396	0.05491692140243945	-0.16889735370412617	0.17518710654435235	-0.2669756380019805	-0.04097835713349635	-0.0070469564800254665	-0.08954103962565971	0.10683363725421485	0.03278826400392464	-0.04288796608668273	0.030504698154869954	0.22433683708364377	0.1938613473625489	-0.04407463400259339	0.41803945329357706	-0.07201352264609066	0.007492592515990422	-0.25482095543846867	-0.025610013610574668	-0.07966632834389023	-0.14960553358783713	-0.33760209673686675	0.0725452605563569	-0.12215400313312089	0.052054969932209184	-0.07326988142723183	0.14813909617914242	-0.0833659711125301	-0.02825683666945196	0.21360832637864088	0.10369499140302779	0.1441347667240614	0.12285431611933174	-0.10181568563222108	-0.12838333232880295	1.0		0.006985983799382832
XBP1																																																														
XRCC1	-0.04602095312023135	-0.03571581811504073	0.12941080501741814	0.023492132020210624	-0.007766097994278898	0.09911095276203076	0.2818101380858984	0.021678502768757074	-0.17983297895181963	-0.08214745719657207	-0.022036103871546572	0.1125767480055581	0.09137030398912145	-0.059379650108018565	0.15532226975968474	0.07501100077322075	-0.05069500980359092	-0.1293208917107805	-0.18470924929027144	0.006861715251374378	0.5383537925793388	0.13215856949807483	-0.1358893404132878	0.0534966011166288	0.15242468821558236	0.14175923247826236	0.042992950566862406	0.0954735379412718	0.027322488756973597	-0.3305148423960888	-0.10497214007890948	0.03809279241568433	-0.1806253047559564	-0.12947255822543122	0.02923695218707367	-0.07762634663347955	-0.0696452717904086	0.021020133496188427	0.03707730408484686	-0.034654873980417854	0.15458131244057766	0.12470058678096113	-0.02109992132737711	-0.047209328981915606	-0.09193619310441532	-0.08280042232715755	-0.027265492365984523	-0.012134758761836532	0.05867618777895473	0.1249603483765868	-0.0459802207569079	0.18114455252282174	-0.0852704091883549	-0.026788281140491678	-0.1561504882848546	0.11557061608422876	0.05109107297867933	-0.004102376413346091	-0.1067084915474258	0.006985983799382832		1.0
