	ACVRL1	AR	ARID1A	ASNS	ATM	AXL	BAX	BCL2	BCL2A1	BID	BRAF	BRCA2	CDK1	DUSP4	DVL3	EEF2	EEF2K	EGFR	EIF4E	ENY2	ERCC1	ERCC5	ETS1	FASN	FOXM1	G6PD	GAB2	GAPDH	GATA3	INPP4B	IRF1	IRS1	JAK2	LCK	MSH2	MTOR	MYH11	NF2	NOTCH1	NRAS	PARP1	PCNA	PDCD4	PDK1	PEA15	PRDX1	PREX1	PTEN	RAD50	RAD51	RICTOR	SLC1A5	SMAD1	SMAD3	SMAD4	SRC	SYK	TAZ	TFRC	TSC1	XBP1	XRCC1
PDK1	0.20179644130423144	-0.035401439689779456	-0.07124392133298743	-0.07604736786752594	-0.23850748370939814	-0.02959435122414528	0.14692888938684298	0.06683867794044197	0.23890963363932785	-0.004034707735016737	-0.24034161249835684	0.16891271376247283	-0.03893899625633719	0.14737120754414834	-0.14633888147523533	-0.14082323720499978	-0.11976331918600261	0.20398710171045117	0.28954167900146915	0.09106074824530941	-0.20447005338447763	-0.031167739821576848	0.2189741670900445	-0.02025952944684128	-0.05063767439972168	0.21037952351799558	-0.1091748626893781	0.020340157876936826	0.16286471660949423	-0.24642106335413802	0.07334838279912692	-0.0716495596508755	-0.08477465012039666	0.09875711247348126	-0.2519862567398969	-0.32642482204161605	0.09856089513176877	-0.04664346076636445	0.08953796111002346	0.22576832197860355	-0.04854084327493728	0.09636057321306092	-0.16782055299255383	1.0	0.16077995532939418	0.3130298532178445	0.028707412267473177	-0.03446491203323795	-0.07813383341912289	0.07237417514327453	-0.12010822214747383	0.04845172753397289	0.10496852818651749	-0.051742850729783504	0.11901477785990665	-0.03214950006968553	-0.06648415037646818	0.28761999155397644	-0.11420859894901339	-0.06390718798068096	-0.2662471950439103	0.13608474895329484
PEA15	-0.030541673839140394	-0.16182600940327552	-0.25626796755360026	0.007166522007363659	-0.13681515648506404	0.09562245098225142	0.41798848747777917	0.13885733428050662	0.2171675481321514	0.1151171328238581	-0.11600559855189524	-0.0020374304104025503	-0.0991811001570731	-0.1695384701045106	0.11497551017081027	0.07891719100782911	-0.016250507226388117	0.11096665107686982	0.08431479490672988	-0.07930744754856232	-0.10317671895188867	-0.055679943555787044	0.15858790413505544	-0.08354660501238317	-0.12320881748111832	0.17799139960914132	-0.02799152900618375	0.2435387912290891	0.15037037156068306	0.001169461972383513	0.06839681345886543	-0.06504145735861357	-0.1556185122218609	0.28609508635359515	-0.2777581407363547	-0.15276526822214948	0.03451322848563981	0.1909365407069535	0.07466137779848933	-0.10745440790303834	-0.27381525863764206	0.06788356230207633	-0.23487095852551892	0.16077995532939418	1.0	0.34864835518571985	0.20282608318616868	0.15397600668870381	-0.028351369310814122	-0.09515263498196855	-0.1412944511167024	-0.05531202378832014	-0.0033786916623321896	-0.10218654671863932	0.022378140888969833	-0.09971029977485746	0.20115703488001377	0.26299390653087196	0.0037001358336673125	0.04662748505710728	-0.11592394600528536	-0.18361169136660857
PRDX1	0.16199240602055817	-0.15836956155362164	-0.09960013801316588	0.11895400969849702	-0.16514194704114854	-0.10205707005247541	0.22812811330655128	0.13210410392013547	0.16869120370267188	-0.03993362461937973	0.013751243834787758	-0.15693775131057786	-0.052348272288731484	0.08803656178290828	-0.046448713185063384	0.09288492300296218	0.038914009579789514	0.1933413398061721	0.11563065204192423	0.09799766554713882	-0.17487392437088095	0.0400847346308992	0.13804258580241346	0.10655776878964196	-0.024444230151648587	0.29760415266178447	-0.0402594440460927	0.2575597631331393	0.3029433459106587	-0.1372333701537748	0.27737495574277876	-0.17800262903601063	0.05855113903211067	0.27615983382210985	-0.06033165475952327	-0.006927135664952745	-0.156881901501687	-0.017849565328065548	-0.060783166313085814	0.12751200709928215	-0.02089336566576973	0.2867475301118852	-0.13672442233768042	0.3130298532178445	0.34864835518571985	1.0	0.0584110564210994	-0.029595877544595625	0.09637813268200471	0.09695286600405269	-0.18025019647161902	0.184147804813274	0.13971035861342346	-0.0638027442890668	0.10795332160465423	-0.20260052792887234	0.18350303114518415	0.009058763556391508	-0.02554343590998813	0.1977920369649911	-0.24081066648449692	0.0715465247039404
PREX1	0.047303009086774865	-0.3032405524782064	-0.053342319144136396	-0.013756529753572378	0.10127738443548338	0.354657106371062	0.2177256875791905	0.05899170443395318	-0.05672660035796473	-0.14605747149816214	-0.0033641490720520808	0.17952219551452558	-0.10019824558088226	0.16448417423602027	0.08570174587189801	0.03218039750425105	-0.027269643604538207	-0.043665922869145286	-0.07292102313573359	-0.05676551658898423	0.0041685162596109306	0.009779548553759801	0.12289794574019453	-0.031078941381540486	-0.005053280012312021	0.07900432599687025	-0.058556555515823075	0.005405383651040198	0.17229816382179922	0.02791142516570443	0.13154618491187242	-0.15042076898790577	0.2785545275368872	0.39996439008592966	-0.007891106484361058	0.03456266364104896	-0.03627230577421686	0.09431820068245104	0.08541010538395291	0.06510543253215437	-0.007940457646503548	-0.126185825375623	-0.04411033842264616	0.028707412267473177	0.20282608318616868	0.0584110564210994	1.0	0.08939605532392363	-0.027604328681315394	-0.1500728457829932	0.0020978037337449945	0.06111659032939524	0.10759719069461578	-0.12878581152262145	-0.2218752245933623	0.03445811970067898	0.08293608585449956	-0.004303433927459343	0.05352085256704965	0.03163871739621627	0.007279002111071743	-0.1330993561054383
PTEN	-0.0989270137908517	0.18576662751386616	-0.11404189527606474	0.0056104380752088085	0.14649687855917815	0.1920774043659512	0.05511239664656432	0.04002971627528084	0.0009516941007659568	-0.03751798169398625	-0.012208424567145713	-0.054993417397049375	-0.12833193384497918	-0.16382000100799757	0.04829909640393536	0.08780666314841505	0.0505857610792635	-0.08487967160467597	-0.06393682351011004	-0.20312135583972799	0.0605590557656291	-0.04818852620068667	0.08622525748458565	-0.07014006355850565	-0.08197871536646469	0.030866841549220085	0.01625141130786249	0.1298508661114176	0.0645449476801974	0.19405924288780935	0.132799486008006	0.01086581671572995	0.015965703713345217	0.06646103976769283	-0.08340432614157685	0.011779195488933586	0.11830833482730414	0.13946298295252865	-0.19510609342696444	-0.07233479821005838	-0.06952747674113037	-0.044407646651228004	0.0261876737773621	-0.03446491203323795	0.15397600668870381	-0.029595877544595625	0.08939605532392363	1.0	0.04238507002414241	-0.07703870138294598	0.07372948296971377	-0.04403672333401269	0.021496957409593526	-0.011295001381088276	-0.09335244460062249	-0.08648877136497078	-0.08650470336705458	0.019677211134263524	0.0981163993846668	-0.10941795087570567	0.19819032991440713	-0.18946225552534185
RAD50	-0.15490524855639629	0.1274544422858809	-0.05643491928902351	-0.0427975673863386	0.43400209193612205	-0.11943552060908773	-0.14966166062824232	-0.05970638573033856	-0.1689961171607812	0.044155488570133905	-0.004260319444198917	-0.03021576825347943	-0.2046129133872952	-0.08774667300701519	0.011705823542459482	0.10759448380150251	0.1738351019942252	-0.06543493094882025	-0.08300371478876471	0.10319746128987145	0.05129058742958366	-0.04568880672984528	0.06230274102976432	-0.09253614405619225	-0.111082119790856	-0.3478402853706486	0.20759158122818974	0.21163714870403288	0.0525267422787004	0.13828991688901826	0.11560921878402657	0.08245335740133962	0.04990243784217748	-0.13833449955899246	0.07748908596315356	0.186003210383052	-0.09562094783029547	0.1025648321339174	-0.2006914200711369	-0.1943416585992124	0.07703333909404558	-0.034669549318348314	0.14698013709262814	-0.07813383341912289	-0.028351369310814122	0.09637813268200471	-0.027604328681315394	0.04238507002414241	1.0	-0.09661961918466332	0.06319652502287934	0.0618628320401655	0.00879118387672247	0.003658163304930008	-0.13802544203659675	-0.14653300837425026	0.008317392338197347	-0.20507792957069548	0.11863345856975922	0.036166366764785844	0.03112822144828627	0.046844024185817006
RAD51	0.008890681421995481	-0.11482443982567793	-0.016295048067547852	0.15126710304229765	-0.16085114640856013	-0.07570722364674481	0.005958640791272159	-0.062454106759861405	0.28781025469748567	0.2962899601217037	-0.21620720685042394	0.06610438487629666	0.25554153923876916	-0.06960716661568725	-0.15536587573914315	0.02924983709905453	-0.10643209960891759	0.14734562629317194	-0.01751241364382542	-0.011965784995820657	0.15031424141012809	-0.06950566245738136	0.2701338090210288	0.03357924717479962	0.1286112802142763	0.15119857734025485	-0.10224118732738033	-0.07920083057779947	0.07000152020930094	-0.044599159843512155	-0.010883917574594554	0.0962226660940343	-0.09531121352667021	-0.01753279727425028	0.06945260764281275	-0.2133668751613997	-0.05904808986806788	-0.03199952024058742	0.1568089366147056	0.1065354663218512	0.022080958729865947	0.31589954786430086	-0.3199394712505893	0.07237417514327453	-0.09515263498196855	0.09695286600405269	-0.1500728457829932	-0.07703870138294598	-0.09661961918466332	1.0	-0.1406121391288329	0.16555089026679007	-0.051098856169333275	0.06103427940313674	0.176913600218107	0.13303775535139795	-0.05667350137499044	0.13148496251341393	-0.2205566164379712	0.10401193010088189	0.12704641723286172	0.10802396729323642
RICTOR	-0.008762543852552998	0.0994551498820275	0.0923356422115143	-0.11252260406700756	0.1345003131456529	0.05049472497962461	-0.1665820521956351	0.015619102336836182	-0.04363014110499931	-0.10420255232978992	0.213706685563971	-0.006409124533625292	-0.058723996408449865	-0.07277695347630463	0.08493632411615074	-0.06677933404255831	0.08966078938003143	-0.07286508762564714	-0.1115003154523916	-0.13171616592421415	0.04032993766532193	-0.12457233031047824	-0.10048742416056056	-0.09831667701358875	-0.03858320240687567	-0.16427281748401185	0.0863635340996285	-0.12917826593151813	-0.14147494069810654	0.2583567539470635	-0.03739415276168146	0.041018642073059844	0.1496395922607697	-0.1747599119523627	0.06545235058397887	0.1988614183534307	0.47759039766526973	0.05157756717550289	-0.058745192093108155	-0.04250127047523657	-0.04655173013730705	-0.26029044162629045	0.05166006250080598	-0.12010822214747383	-0.1412944511167024	-0.18025019647161902	0.0020978037337449945	0.07372948296971377	0.06319652502287934	-0.1406121391288329	1.0	-0.12776961879311322	-0.0365778210209911	-0.0642778832832399	-0.10267413198271472	-0.011180236160311092	-0.08401668924476212	-0.036420009538134165	0.23491985310959942	-0.08558112207521067	0.17512045663205436	-0.06277788531442248
SLC1A5	-0.06834479303379087	-0.09725587357191127	0.17803773937076517	0.36440453068266027	0.0456185282410145	0.008200245859328452	0.1432558700256622	0.02830689338009796	-0.003402178403173468	-0.15242065925817322	0.2124732438677397	0.010277668795606472	0.30004004118926103	0.021807045233039384	0.14657667748342712	0.22790639972289256	0.16840363485007437	-0.07886333972241956	-0.04778131323140931	0.19181590045858962	-0.10770196841722866	0.026496378754627202	-0.06477498071138359	0.3548796269853925	0.4394859875354194	0.025632137052272103	0.23119599242697897	0.04831669266822148	0.00492215886245844	-0.13785680551103865	0.273258431445708	-0.0990653865127791	0.09925341616679355	0.08328642358724406	0.16678172909641825	0.14790335976967312	-0.2462306325342398	-0.028303810333085613	0.05864829001701949	-0.07584528612512219	0.1751354612418114	0.3395634753052861	-0.1259239588844947	0.04845172753397289	-0.05531202378832014	0.184147804813274	0.06111659032939524	-0.04403672333401269	0.0618628320401655	0.16555089026679007	-0.12776961879311322	1.0	0.12778149011278483	-0.05725887509332322	0.012788511072743753	-0.008451019178399353	0.11326423586303912	-0.01209156503530935	0.04824419856078416	0.43702283474075254	-0.21684322565371872	0.2613856165147711
SMAD1	-0.1347671480659118	-0.09611779150553389	0.12704771083358649	0.11883367054500103	0.01600009783853693	-0.02367582934312379	-0.05965839592220567	-0.21834229145667788	-0.1040838274798738	-0.28368629721871624	0.21102336276726497	-0.09399505111854407	0.19915730411686688	0.042580059573160224	0.0969984858762493	0.09571360841960616	0.16701991689017798	-0.1236752513589064	0.23408041109773847	0.10117652357654687	-0.06686527652582129	0.011270746239312568	-0.19671833298487224	0.10338614993948222	0.17060967378060637	-0.02897428158865618	0.23389847414680215	0.124727988563635	-0.06141821381071065	0.07292183974236759	0.25829878468878054	-0.3504458843126213	0.04723885875697004	0.11644711770521046	0.22605253548658447	0.18701733494179357	-0.21643790654334433	0.08601894523865089	-0.1954213283884552	-0.08957983777040823	0.14613417869737472	0.129962837198848	-0.0028910527798404846	0.10496852818651749	-0.0033786916623321896	0.13971035861342346	0.10759719069461578	0.021496957409593526	0.00879118387672247	-0.051098856169333275	-0.0365778210209911	0.12778149011278483	1.0	-0.15147054388447867	-0.08765389432250084	-0.2880974309030644	0.3170499808904622	-0.16421757037452123	0.006234997780979419	0.15221436898991245	-0.2013448003004619	0.04475772964128284
SMAD3	0.06803420613675315	0.10438349240440296	0.08588814764157944	-0.19509246291075902	0.05016270482841303	-0.027268768888570973	0.027970706877763107	0.21872283352157176	0.07741232447256755	0.15637394583876355	-0.24691278034063735	-0.04299261296320183	-0.10019912053155987	-0.001180067873464421	0.08499776961888084	-0.14614191081123215	-0.24484784611177315	0.15229296739376974	-0.13084465077677102	0.08342994520404232	0.02743303476266168	-0.012143350316629947	0.13977856620157383	-0.03236132511246207	-0.07426197609927199	0.005930048874869421	-0.0895366465316491	-0.21311395217485746	0.1308933701293649	-0.06912114133290845	-0.04479892308089149	0.23614600422857426	-0.019828826672131466	0.06898257172267486	0.04184281097258866	-0.19152165389524836	0.16451158764697713	-0.114909264070287	0.05815476087019785	-0.037459615786109866	-0.04270767123719252	0.03715531365067839	0.09070136118203934	-0.051742850729783504	-0.10218654671863932	-0.0638027442890668	-0.12878581152262145	-0.011295001381088276	0.003658163304930008	0.06103427940313674	-0.0642778832832399	-0.05725887509332322	-0.15147054388447867	1.0	0.3930744150531251	0.32881075876316046	-0.2638510038313337	0.08621349406003165	0.0363635055484329	-0.03553664109065675	0.032572075063663324	0.1632576998828272
SMAD4	0.11740975737832435	0.11645898176693471	0.08461491962524503	-0.06421850057949997	-0.11760377539987264	-0.14220823228096258	0.1777997001813493	0.3180956353895638	0.29783034991200225	0.19003943553317873	-0.16419085992277085	-0.11872096049202169	0.011678205545887025	-0.002587221169744143	-0.010553464552265579	-0.05633901489629731	-0.15663131458760113	0.15069513971914233	0.11418521973678421	0.07808636677953061	-0.1313005378565636	0.09078131203147322	0.24527669930866214	0.10448360925401412	-0.041514696927021595	0.17162130118256047	-0.10523843881900327	-0.19439203471783245	0.10875556516881109	-0.20930361326413374	0.019843543884708003	0.15898758622396636	-0.25437332934031076	0.06761403001658103	-0.06457446885738813	-0.3197088939518337	0.06910985514876239	-0.13155514046142672	0.18271063731392376	0.1611850136441834	-0.03248734598645509	0.22416137086752522	-0.10030574833519476	0.11901477785990665	0.022378140888969833	0.10795332160465423	-0.2218752245933623	-0.09335244460062249	-0.13802544203659675	0.176913600218107	-0.10267413198271472	0.012788511072743753	-0.08765389432250084	0.3930744150531251	1.0	0.17114910834612201	-0.12870944528139328	0.2183217377976735	-0.12341947987648082	-0.09443374374224515	-0.13174373877816983	0.27227421263810403
SRC	0.06077127476026859	0.03632025076391275	-0.12857921268239608	-0.12198231631741782	-0.0076291058440784015	0.09770513474412253	0.16439713039096443	0.04672362315931261	0.1478905599760484	0.24085088744179933	-0.2899200971490961	0.12365259249852457	-0.0401463988690746	-0.020499040479293	0.002384605227385514	-0.05098137695483716	-0.27000621945067793	0.1385752328833524	0.02628432563242212	0.021206682082536323	-0.020441737228425176	-0.11072713732136595	0.1438493073773569	0.06174049310047208	-0.1460855709154787	-0.001781854517267725	-0.24988150705864412	-0.3426039865041854	0.010149539653179572	-0.055770499356092955	-0.2722356450476634	0.18374265442934368	-0.056004989389112345	0.06229129483903541	-0.09800798868058769	-0.32085220038999396	0.22482453849454836	-0.11582916192852462	0.3458465188359781	0.06611541721726709	-0.10388589161718494	-0.030771802496206296	-0.10057057237352884	-0.03214950006968553	-0.09971029977485746	-0.20260052792887234	0.03445811970067898	-0.08648877136497078	-0.14653300837425026	0.13303775535139795	-0.011180236160311092	-0.008451019178399353	-0.2880974309030644	0.32881075876316046	0.17114910834612201	1.0	-0.40085033393971303	0.1406152665290036	-0.0006501424508292997	-0.07765075346282162	0.12730746193725448	0.1423130699674888
SYK	-0.07748255546571228	-0.06236628801111183	0.17385084982463309	0.2373515416419769	0.1320810697035448	-0.10911441478332529	-0.05562548723237166	0.01914976647724419	-0.20809040461002384	-0.24438073752469844	0.3344470565455875	-0.09733815672880901	0.17024321423383512	0.07922908510991236	0.09448684264113548	0.061338688495383195	0.23352974737939364	-0.3020799190525324	-0.04703574921537075	0.1870974765378681	0.06135494693427271	0.08175428010126509	-0.3075243119447555	0.1715784765530973	0.3449277651517067	-0.09811158690875475	0.23999675187666333	0.24531894603468987	-0.0788257617468727	-0.07538786242882889	0.12251555685662419	-0.29674948774006527	0.13052259053980433	0.09437626684714412	0.34551415029500204	0.4420314395256224	-0.27517310614730633	0.1263156411375556	-0.19747858864925655	-0.10943070608964339	0.2169889753182611	0.19787033212725874	0.00981700342570161	-0.06648415037646818	0.20115703488001377	0.18350303114518415	0.08293608585449956	-0.08650470336705458	0.008317392338197347	-0.05667350137499044	-0.08401668924476212	0.11326423586303912	0.3170499808904622	-0.2638510038313337	-0.12870944528139328	-0.40085033393971303	1.0	-0.3039387922422629	0.10171833003967913	0.11181610672318597	-0.20423087829003417	0.0077153851283520355
TAZ	0.1404991880947782	-0.1637326492725216	-0.1450089565587066	-0.19827785256493333	-0.33095341933271405	0.13794586509421067	0.3113273943464508	0.03390667391531714	0.34343330747289136	0.35418494298139996	-0.34366121335082633	0.2030721221973114	-0.06756831024271337	-0.21453772796694343	0.0925332055229923	-0.02830992105614665	-0.2641630954878422	0.33041283419132256	0.0834286139737868	-0.1793482524193588	-0.15538244019295208	-0.0681558903896981	0.3938026505817472	-0.07624911999422994	-0.11468852218959168	0.19336389528437906	-0.12408847652061131	-0.14821460927404065	0.0928070305512299	-0.07539722833788638	0.02077067126788375	0.13330158850555518	-0.24072630703738118	0.18825047422228508	-0.40789056474968255	-0.4704407856901153	0.20950474742187294	-0.01625150643818112	0.3526822808084149	0.19713987946338046	-0.28275061994804024	-0.056884712239660726	-0.3936410368091545	0.28761999155397644	0.26299390653087196	0.009058763556391508	-0.004303433927459343	0.019677211134263524	-0.20507792957069548	0.13148496251341393	-0.036420009538134165	-0.01209156503530935	-0.16421757037452123	0.08621349406003165	0.2183217377976735	0.1406152665290036	-0.3039387922422629	1.0	-0.22994972684995835	-0.07920809467232418	0.025171396893002025	-0.08581862531962753
TFRC	-0.057325224969442014	-0.04943762968004569	0.16230391825649787	-0.06638489092292427	0.31241381994800266	0.15711532557595548	-0.0737614619386937	0.12368766994015305	-0.19043811727791	-0.3001975694191477	0.27646639069361784	-0.19498576928115455	0.019135971867771585	-0.024063344216456607	0.24708191854795827	-0.0018796045647193338	0.043956761288164184	-0.03253176677175346	-0.062275189845256367	0.09338218961921789	-0.0016564915665799533	0.008583085689927399	-0.1301747173737411	0.021785757582951638	0.0692650772087286	-0.11469591114075331	0.08479398506172824	-0.05317591493452825	-0.1056740889577914	0.16825243432977496	-0.03016396011686267	0.04912823744606811	0.14524241937501467	-0.07529495013757152	0.14588873203433203	0.3030334821446315	0.07379393507689043	0.022813056234326258	-0.05080060878741048	-0.17775552663041339	0.020498073305857983	-0.1191381395334128	0.08537034185149629	-0.11420859894901339	0.0037001358336673125	-0.02554343590998813	0.05352085256704965	0.0981163993846668	0.11863345856975922	-0.2205566164379712	0.23491985310959942	0.04824419856078416	0.006234997780979419	0.0363635055484329	-0.12341947987648082	-0.0006501424508292997	0.10171833003967913	-0.22994972684995835	1.0	0.04005410300249053	0.03752708499733362	-0.03976173126991352
TSC1	-0.23943458685682106	-0.21002517936628642	-0.0017891927696706827	0.2855640707863726	0.0737880749085386	-0.07231554028017073	0.17039953889525017	-0.16588850575176875	-0.09833107658408524	-0.12681620888857734	0.22326689124973292	-0.10356117308680753	0.36845701330911124	-0.14198077754323227	0.1713752649282857	0.2675881178393438	0.07829995104223277	-0.01974607858774111	-0.0457323617783293	0.256761191859788	0.0042296276918858036	-0.0028801835868013407	-0.13638044103486135	0.2805234553517854	0.42357000550550455	0.10875060639819151	0.08310064639884306	0.24209284343372403	-0.056469528541865675	-0.07766085234118515	0.08153204968070484	-0.13260549350966933	-0.04290274615552936	0.08565083714834063	0.23180081004805336	0.16483493306968727	-0.18422591251158302	0.06586660296260877	-0.07701700094755878	-0.22756298965202912	0.14568092081366527	0.3677605327196218	-0.12234507361441477	-0.06390718798068096	0.04662748505710728	0.1977920369649911	0.03163871739621627	-0.10941795087570567	0.036166366764785844	0.10401193010088189	-0.08558112207521067	0.43702283474075254	0.15221436898991245	-0.03553664109065675	-0.09443374374224515	-0.07765075346282162	0.11181610672318597	-0.07920809467232418	0.04005410300249053	1.0	-0.18783601136443284	0.04928580626758628
XBP1	0.0605164362728594	0.17060457748205077	-0.1538043059072478	-0.22402012389229511	0.1353329193455505	0.2638416167622964	-0.272166691188086	-0.1319287918504265	0.10819003997666864	0.19007940861516762	-0.11996958582333253	0.14036260389481026	-0.2841809226102475	-0.022051424246840094	-0.09756348864883994	0.0022458461371276024	-0.14971535248158402	-0.11130792175367375	-0.3461257465640655	-0.24297963982847284	0.4941730572977667	-0.13904320110838028	0.21174873185633136	-0.18286715402395762	-0.3307937364077133	-0.09719367590490499	-0.005761973342509694	-0.14376220175870683	0.0031287068029831598	0.5384893973709677	-0.061680598304098395	0.14677921054721782	0.17670485852241652	-0.16245803759829122	-0.08013957806424064	-0.07075607278136212	0.2561842726130307	-0.03698967018999733	-0.04745908491988058	-0.005258196561811324	-0.16811291422644475	-0.37554677280485943	0.07061513047938946	-0.2662471950439103	-0.11592394600528536	-0.24081066648449692	0.007279002111071743	0.19819032991440713	0.03112822144828627	0.12704641723286172	0.17512045663205436	-0.21684322565371872	-0.2013448003004619	0.032572075063663324	-0.13174373877816983	0.12730746193725448	-0.20423087829003417	0.025171396893002025	0.03752708499733362	-0.18783601136443284	1.0	-0.23586163245175246
XRCC1	0.03454810311896759	0.0004529478396550781	0.42144750963812333	0.20165392427988157	0.024447007871831475	-0.1720259773857433	0.09351999595754536	-0.006186524362641233	-0.020025902417742873	-0.08089131735222685	0.09097544105118903	0.008982620815281504	0.2045284002036611	0.19738737308715587	0.08087735782878272	0.04416708628898668	-0.016231689402351708	-0.06513197523981497	-0.0012670117018465541	0.4015637550595186	-0.0954465459259238	0.13989516594603804	-0.031145594203432415	0.13515184474966402	0.26388154423294463	-0.03266243193119637	0.018044655892890567	0.0008898144816162623	-0.11950352571521107	-0.3050512288272496	-0.051734152598413255	0.0024143347818901943	0.016654771703558446	-0.23247227767813225	0.24950623170446262	0.044235865177178826	-0.14237527310254697	-0.18096998922924895	0.1154125833776956	0.06741416841162605	0.3727867920034892	0.26686031637425667	-0.06624549005921938	0.13608474895329484	-0.18361169136660857	0.0715465247039404	-0.1330993561054383	-0.18946225552534185	0.046844024185817006	0.10802396729323642	-0.06277788531442248	0.2613856165147711	0.04475772964128284	0.1632576998828272	0.27227421263810403	0.1423130699674888	0.0077153851283520355	-0.08581862531962753	-0.03976173126991352	0.04928580626758628	-0.23586163245175246	1.0
