"Sample_ID"	"ACVRL1"	"AR"	"ARID1A"	"ASNS"	"ATM"	"AXL"	"BAX"	"BCL2"	"BCL2A1"	"BID"	"BRAF"	"BRCA2"	"CDK1"	"DUSP4"	"DVL3"	"EEF2"	"EEF2K"	"EGFR"	"EIF4E"	"ENY2"	"ERCC1"	"ERCC5"	"ETS1"	"FASN"	"FOXM1"	"G6PD"	"GAB2"	"GAPDH"	"GATA3"	"INPP4B"	"IRF1"	"IRS1"	"JAK2"	"LCK"	"MSH2"	"MTOR"	"MYH11"	"NF2"	"NOTCH1"	"NRAS"	"PARP1"	"PCNA"	"PDCD4"	"PDK1"	"PEA15"	"PRDX1"	"PREX1"	"PTEN"	"RAD50"	"RAD51"	"RICTOR"	"Sample_ID.1"	"SLC1A5"	"SMAD1"	"SMAD3"	"SMAD4"	"SRC"	"SYK"	"TAZ"	"TFRC"	"TSC1"	"XBP1"	"XRCC1"
"TCGA-25-1319-01A"	-0.01758	0.56538	0.037767	-0.46521	0.30602	0.089448	-0.46862	-0.56721	0.046567	-0.0041679	-0.43543	-0.13827	-0.15857	-0.65021	0.04394	-1.299	0.35025	-0.2969	-0.1262	-0.6833	-0.074727	-0.42058	-0.34352	-1.1584	-0.20304	-0.22442	2.1882	-1.8946	-0.39907	0.18652	0.0022614	-0.17681	-0.40266	-0.33841	-0.41221	0.00015991	3.6554	-0.20677	-0.041983	-0.1048	-0.33858	-0.38303	0.58257	-0.2345	-0.46047	-0.56107	-0.27341	0.5174	-0.24928	-0.10874	1.2571	"TCGA-25-1319-01A"	-0.81605	0.14225	-0.41982	-0.10277	-0.3959	0.44667	0.02885	0.94813	-0.24876	0.25336	-0.27547
"TCGA-24-1430-01A"	-0.053145	2.1085	0.47978	0.85202	1.0508	-0.11163	-0.50508	0.053814	-0.13336	-0.2599	0.093133	-0.056253	-0.27763	-0.37198	0.3458	-0.82211	0.59365	-0.33205	-0.20629	0.41194	0.039932	0.49212	-0.77655	-0.68441	1.1533	-0.24055	1.1825	1.0227	-0.81197	-0.93917	-0.19387	0.026559	-0.44626	-1.1521	0.432	0.46423	0.62871	0.19799	-0.55439	-0.15357	0.54894	0.15033	2.005	0.10846	0.23964	-0.063878	-1.0773	0.69769	-0.12257	-0.10804	0.25647	"TCGA-24-1430-01A"	-0.073954	0.021336	-0.56086	0.23598	-0.97491	2.7229	-0.11595	-0.71045	0.24677	-0.21503	0.33783
"TCGA-24-1470-01A"	0.074348	-0.48474	0.018846	-0.26472	0.47003	0.2887	-0.41806	-0.28179	0.029038	-0.29243	-0.53638	-0.23635	-0.14598	-0.48649	0.22368	-0.82198	0.31413	-0.17063	-0.14419	0.22225	-0.10801	0.22647	-0.28753	-1.7007	0.53835	-0.094978	0.3125	-1.2425	-0.67512	-0.74484	0.2467	-0.70393	-0.076986	0.78603	0.32512	0.017125	0.38116	0.75229	-0.17605	-0.17757	0.32656	0.061338	1.26	0.097093	0.11393	-0.0038157	0.5924	0.59347	-0.043676	-0.055386	0.17366	"TCGA-24-1470-01A"	0.019743	0.57097	-0.3512	-0.15863	-0.3177	0.87589	-0.097197	0.031897	0.085614	-0.23869	-0.48644
"TCGA-13-1487-01A"	0.17962	0.3236	-0.19399	1.0123	0.78115	0.053301	-0.43568	-0.54741	0.25404	-0.080941	-0.62702	0.1964	0.081968	-0.25753	0.28132	-0.6744	-0.71429	-0.31935	-0.13053	0.67566	0.051937	-0.11511	-0.19275	-0.48158	0.38962	-0.12157	0.26025	0.91161	-0.45617	0.023324	0.098573	-0.33645	-0.23349	-0.56768	0.56288	-0.382	0.079439	-0.15167	-0.37927	-0.13818	0.81489	0.24876	0.23117	0.23169	0.45002	0.2946	-0.49534	0.88453	0.35899	-0.042921	-0.37185	"TCGA-13-1487-01A"	0.062206	0.21283	-0.40205	-0.14295	-0.38567	1.1615	0.17963	-1.5399	0.47668	0.20475	-0.10395
"TCGA-13-1498-01A"	0.23492	0.67415	0.053105	0.46693	0.37142	0.24392	-0.29214	-0.13486	0.19441	0.10346	-0.7385	-0.099892	-0.11744	-0.64348	-0.15781	-0.95775	-0.60584	-0.037174	0.053088	0.0032984	0.00012347	0.30816	-0.74349	-0.41554	0.045273	-0.16323	0.27989	0.056974	-0.36233	-0.15189	0.16073	-0.23326	0.078297	0.40871	0.12219	0.15936	-0.057357	-0.27889	-0.22546	-0.077033	-1.8942	-0.24043	-0.11382	0.057737	0.44036	0.89261	-0.12909	0.087206	0.22532	-0.058969	-0.26502	"TCGA-13-1498-01A"	0.035901	0.42228	-0.15885	-0.13583	-0.41485	0.84163	0.1735	-0.59684	0.45318	0.14564	-0.08584
"TCGA-13-1509-01A"	-0.045343	0.66492	-0.21828	1.2894	-0.83524	0.105	0.0062846	-0.59049	-0.078212	-0.082106	0.87523	0.04048	0.09651	-0.66567	0.58396	-0.39309	0.20051	0.11822	-0.090928	0.37365	-0.023874	-0.73181	-1.0025	0.74097	0.68727	0.039475	1.9427	-0.51971	-0.41639	-0.47044	-0.14135	-0.18817	-0.53341	0.011421	0.27735	-0.014417	-0.46938	-0.56482	-0.059675	-0.071735	0.55037	0.047894	0.17586	0.042712	0.16532	-0.0040175	-0.13023	-0.16594	-0.43637	-0.32688	-0.05383	"TCGA-13-1509-01A"	1.3663	0.21433	-0.20768	-0.12686	-0.1329	0.3495	0.21989	-0.99969	0.98259	-0.077001	-0.1048
"TCGA-13-1405-01A"	0.1455	0.40518	0.39287	0.34718	0.68302	0.4507	-0.27286	-0.46864	-0.008082	-0.32337	0.27701	-0.12452	0.00098543	-0.41065	0.6048	-0.65471	0.51894	-0.19466	0.05853	-0.3326	-0.30022	0.060982	-0.8093	-0.40945	0.32176	-0.085727	0.33966	-1.6828	-0.58188	1.1273	0.1487	-0.15384	-0.0093497	0.08894	-0.056654	0.1731	1.6561	0.46869	-0.24834	0.041591	-0.27511	-0.25422	0.53425	0.11129	0.38523	-0.032316	-0.068679	-0.040823	-0.41102	-0.22801	0.55959	"TCGA-13-1405-01A"	0.71088	0.33957	-0.40603	-0.28946	-0.48274	1.2392	0.32362	0.13586	0.38457	-0.27814	-0.28597
"TCGA-24-1103-01A"	-0.2412	1.0459	-0.23916	0.54536	0.92954	-0.44919	-0.3928	-0.69009	-0.011227	0.025594	-0.5825	-0.054662	-0.051359	-0.089465	0.22956	-0.38518	0.57172	-0.31143	-0.090968	0.65057	0.11868	-0.63784	-0.51267	0.0094411	0.32018	-0.35262	0.83434	1.6048	-0.52715	-0.62834	-0.22949	-0.17343	-0.41794	-0.23955	0.54109	0.20911	-1.306	0.46533	-0.23747	-0.30663	-0.68806	-0.064491	1.1601	-0.10762	0.076965	-0.2898	-0.85487	-0.68048	0.70543	-0.05008	-0.62129	"TCGA-24-1103-01A"	0.76952	-0.13803	-0.20037	-0.13359	-0.11763	1.5924	-0.15958	-0.94481	0.82118	-0.17088	-0.01988
"TCGA-25-1321-01A"	0.24814	1.7082	0.55592	0.2692	1.0448	0.044759	-0.78168	-0.52648	-0.19071	-0.11359	0.34406	0.046136	-0.1625	0.21201	-0.040745	-0.54396	0.82119	-0.38576	-0.26061	0.14302	-0.084013	-0.22272	-0.89055	-1.1358	0.25863	-0.31511	1.8997	1.6632	-0.29365	-0.19944	-0.11079	-0.18165	-0.12335	-0.82217	0.11903	0.2475	-0.052969	-0.46135	-0.13087	0.024155	0.42525	-0.43296	0.95421	-0.24055	0.25272	-0.013072	-0.27342	0.55876	0.18798	-0.32507	0.26784	"TCGA-25-1321-01A"	0.35953	0.32512	-0.39717	-0.1708	-0.30047	1.1305	-0.17019	-0.64045	0.00013854	0.19694	-0.016937
"TCGA-25-1323-01A"	-0.01543	0.80929	0.29461	-0.21039	0.50095	0.22392	-0.55069	-0.61793	0.062742	0.24914	-0.57189	0.036634	-0.082396	-0.47026	0.094568	-0.88493	0.36231	-0.13686	-0.19389	-0.26785	0.24118	0.095623	-0.42617	-1.9339	-0.11503	-0.27072	0.096597	-2.1313	-0.46963	0.76699	-0.010763	0.1419	-0.436	-0.81951	0.089648	-0.11987	1.5796	-0.23619	-0.035559	-0.10573	-0.96555	-0.28668	0.3522	-0.25924	-0.36531	-0.43039	-0.4624	0.5963	-0.23541	0.28166	0.16759	"TCGA-25-1323-01A"	-0.34646	-0.11248	-0.15193	-0.030922	-0.097352	-0.52983	0.25017	-1.0877	0.14133	0.53024	0.13449
"TCGA-24-1431-01A"	0.059752	0.90589	0.46251	0.12833	1.0111	0.12606	-0.22499	-0.74876	0.1455	-0.0037232	-0.18065	-0.092385	-0.12695	-0.25384	0.33105	0.13616	0.76761	-0.36898	-0.22107	0.081971	-0.15291	-0.034149	-0.13951	0.82561	0.52133	-0.031321	0.51398	0.9086	-0.18633	-0.24322	0.24534	-0.51999	0.035548	-0.54809	0.26734	0.17925	-0.51194	-0.10718	-0.28152	0.00051776	0.99279	0.20362	0.65649	0.53752	-0.1212	0.56857	-0.67389	0.24649	0.2054	0.055722	0.44529	"TCGA-24-1431-01A"	1.2354	0.067697	-0.15881	0.002204	-0.57389	0.71553	0.018508	-1.1554	0.75456	0.037662	0.46623
"TCGA-24-1471-01A"	1.0511	1.0419	0.28456	-0.18769	0.70362	0.38063	-0.58863	-0.005061	-0.0096083	-0.36906	0.013582	0.29277	-0.39731	0.87348	-0.0048581	-0.57009	0.39783	-0.16863	-0.66567	0.19047	-0.14881	0.053709	0.35748	-0.96967	0.27505	0.034514	1.2226	-0.53994	0.12785	-0.84551	0.15903	-0.051072	0.31989	-0.33248	0.33745	0.28755	-0.33153	-0.40553	-0.10269	0.85809	1.0172	-0.50779	0.63651	0.13334	-0.23566	0.59835	0.38933	-0.11408	0.037944	-0.29484	0.98537	"TCGA-24-1471-01A"	0.27697	0.066395	-0.50808	-0.11107	-1.2559	1.1851	0.11721	-0.44728	0.39515	-0.064813	-0.049629
"TCGA-13-1488-01A"	-0.12661	-0.020948	0.045933	0.81943	0.93481	-0.26865	0.63098	0.39231	0.66175	0.27205	-0.89004	-0.072615	-0.38581	-1.1243	0.37952	0.24568	0.40365	0.15171	-0.064937	-0.23929	-0.96711	0.3713	1.9012	0.096914	-0.26114	0.067924	0.91606	-0.17146	-0.13466	-1.4005	1.1791	0.010437	-0.29964	0.61201	-0.17034	-0.18754	0.57998	0.89386	0.306	-0.20284	-0.19715	0.41634	-1.2048	0.19448	1.0775	0.92813	-0.056359	0.66561	0.48027	-0.19898	0.27632	"TCGA-13-1488-01A"	1.0501	0.27446	-0.050407	0.25179	-0.06267	0.47684	0.85431	-1.2399	0.063672	-0.50204	0.64556
"TCGA-13-1499-01A"	0.10874	-0.33181	0.25236	0.33533	0.7683	0.67495	-0.23311	0.18811	0.11793	-0.012257	-0.55488	0.063878	-0.35691	-0.03356	0.11609	-0.17121	-0.62858	-0.050889	-0.2772	0.43454	-0.16773	0.037362	0.18371	-0.58148	0.23673	0.013226	0.32348	0.050819	-0.39806	-0.60474	0.080856	-0.1748	0.16017	0.80141	0.28683	-0.15237	-0.29233	-0.049103	0.1093	0.053051	-0.47934	-0.076496	0.3277	0.10483	0.68868	0.14562	0.64194	0.10161	0.17293	-0.26411	-0.35651	"TCGA-13-1499-01A"	0.05592	-0.26748	-0.13241	-0.16889	-0.23471	0.97929	0.42905	0.29537	0.15989	-0.037278	0.13322
"TCGA-13-1511-01A"	0.076574	0.57307	0.41939	0.36567	-0.39488	-0.23807	-0.63842	-0.78954	0.0011147	0.12998	-0.59089	-0.059132	-0.0098203	-0.37739	0.10452	-0.34121	0.92937	-0.35956	-0.21815	-0.57604	-0.064144	0.1483	-0.13742	-0.37301	0.85843	0.3299	0.32369	2.8447	-0.25371	-0.65429	0.11889	-0.18077	-0.10597	-0.38581	-0.29961	-0.23548	-1.2947	2.3272	-0.28274	0.065023	-0.45206	-0.19837	0.37532	0.1576	0.068176	0.2088	-0.29888	0.76607	-0.39929	-0.19666	0.16189	"TCGA-13-1511-01A"	-0.47157	0.076885	-0.26919	-0.14986	-1.1055	0.7606	0.1412	-2.4169	0.53963	0.013818	-0.15411
"TCGA-24-1428-01A"	-0.0027264	-0.32068	0.39477	0.8723	0.85799	-0.15945	-0.71531	-0.4396	-0.22576	-0.1735	0.10285	-0.024097	-0.0062156	-0.19587	0.41797	-0.76164	0.66617	-0.40661	-0.21136	0.19849	-0.015444	-0.069197	-0.61653	-0.80359	1.1705	-0.10907	2.1516	-0.52143	-0.75822	-0.39169	0.65146	-0.24869	-0.11295	-0.23529	0.73491	0.3546	-1.3889	-0.010938	-0.38184	-0.10855	0.61587	0.052809	0.71119	-0.15042	-0.40185	-0.093009	-0.21515	0.59116	0.40569	-0.0084863	-0.30817	"TCGA-24-1428-01A"	0.97692	0.32003	-0.45965	-0.27511	-1.0442	2.1216	0.0059128	-1.675	0.26114	-0.085655	0.060759
"TCGA-24-1104-01A"	0.12434	0.7633	0.54458	0.26348	-0.29461	-0.29687	-0.5584	-0.49672	0.31993	0.49484	-0.18865	-0.13381	-0.12865	-0.63688	-0.031736	-1.6097	0.53315	-0.18406	-0.36197	-1.0422	0.42238	-0.077708	0.36103	-1.6108	-0.38966	-0.13318	0.98846	-0.66667	-0.014221	-0.1599	0.48276	0.13375	-0.50139	0.028385	-0.068641	-0.30071	-0.97132	-0.23024	0.15878	0.19544	-1.1323	-0.16205	-0.018196	-0.091591	0.1114	0.082638	-0.20211	-0.058078	-0.078219	0.54588	-0.24769	"TCGA-24-1104-01A"	-0.44079	0.3185	-0.32741	-0.023561	-0.56546	0.18343	0.25931	-2.3426	-0.21718	0.26734	-0.14987
"TCGA-25-1326-01A"	0.021267	-0.25647	-0.13706	0.098932	0.24863	0.21997	-0.20252	-0.69194	0.11365	0.19065	-0.4957	0.0017595	0.0027007	-0.33096	0.51089	-0.30658	0.025455	-0.18505	-0.23583	-0.5627	0.13692	-0.16437	-0.20405	-1.0916	0.21998	-0.21571	0.77832	-1.1496	-0.3626	-0.023213	0.18775	0.0116	-0.42084	-0.23139	0.26511	-0.30395	-0.84797	0.08838	0.21979	-0.034258	-0.33235	0.049406	0.16835	0.088398	-0.053981	0.18342	0.30762	0.34443	-0.0036329	0.032959	0.29678	"TCGA-25-1326-01A"	0.052857	-0.022368	-0.34671	-0.12911	-0.046952	-0.14576	0.0064555	-1.5294	0.57918	0.11911	-0.027808
"TCGA-25-1328-01A"	0.015251	0.97502	0.053629	-0.65017	1.0405	0.42794	-0.15453	-0.43876	0.27044	-0.24124	-0.48573	-0.18623	-0.050358	-0.0056436	0.36802	-0.43532	0.60293	-0.14692	-0.014872	-0.025477	0.039837	0.15162	-0.41628	-1.0776	-0.69738	-0.32831	0.59963	-0.0558	-0.49777	1.2185	0.17725	0.15824	-0.51885	-0.38184	-0.068979	0.14994	1.4125	-0.3162	-0.38675	-0.29977	-2.0347	-0.56043	1.0146	0.0098391	-0.0062281	-0.17117	-0.27856	0.77394	0.054465	-0.3939	0.52758	"TCGA-25-1328-01A"	0.15622	0.2949	-0.182	-0.1493	-0.49607	0.47996	-0.06676	0.23316	0.15438	0.31639	-0.25423
"TCGA-24-1435-01A"	0.055698	-0.74883	-0.14885	0.49085	-0.033873	0.18503	-0.42341	-0.44918	0.056074	-0.21319	-0.055276	-0.18787	-0.015752	-0.20427	0.4058	-0.50553	0.47724	-0.19436	-0.35899	0.26062	-0.033046	0.0088446	-0.3626	0.52619	0.33401	0.15841	0.42246	-1.3062	-0.51899	0.050876	0.27293	-0.56822	-0.092065	0.13094	0.43922	-0.11369	-0.73338	0.52048	-0.22986	-0.10422	-0.42894	-0.13398	0.57871	-0.042892	0.33431	0.33864	-0.051483	0.52132	-0.17267	-0.082477	0.18234	"TCGA-24-1435-01A"	0.19554	0.65323	-0.44315	-0.060217	-0.71798	1.3751	-0.11328	0.49572	0.34114	-0.1299	-0.33923
"TCGA-24-1474-01A"	0.04426	-0.36414	0.81553	0.50325	0.38878	0.40497	-0.45852	-0.4894	0.07602	-0.12706	0.38289	-0.18484	0.032289	-0.47713	-0.088077	-0.82644	-0.23907	0.043208	0.054879	0.50297	-0.07231	0.66101	-0.50315	-0.98272	0.78799	-0.22161	0.49075	-1.0664	-0.28159	-0.6238	0.24012	-0.37527	-0.11385	-0.16736	1.1343	0.078267	-1.4195	-0.83546	-0.088646	-0.14272	0.63649	0.49446	1.167	0.024112	-0.86595	0.054613	0.10418	0.30633	-0.18674	0.077045	0.50313	"TCGA-24-1474-01A"	0.41607	0.38439	-0.47733	-0.01764	-0.34484	0.72789	0.35526	-0.87677	0.57765	-0.12799	-0.11039
"TCGA-13-1489-01A"	0.15638	-0.44815	0.24366	0.76583	2.217	-0.30146	-0.35758	-0.66808	0.1825	0.063476	-0.46543	0.088125	-0.28657	-0.23933	0.37736	-0.32913	0.032104	-0.25629	-0.41758	0.22463	-0.0079172	0.058897	-0.48696	-0.54066	0.53132	-0.032302	1.8474	-0.6421	-0.3306	-0.26637	-0.27369	-0.24056	-0.29564	-0.0059741	0.36974	-0.19345	1.6181	-0.39099	-0.14349	0.07234	0.81437	0.22307	0.10766	-0.14273	0.44889	-0.096055	-0.23813	0.18852	0.77845	0.11144	0.15367	"TCGA-13-1489-01A"	0.15543	0.092911	0.23965	0.035251	-0.045107	1.4566	0.19703	-1.1099	0.64419	0.09375	0.2615
"TCGA-25-1312-01A"	0.053052	-0.023901	0.95088	1.1714	1.5123	-0.16645	-0.78993	-0.57151	-0.12745	-0.23435	0.54179	0.17941	-0.12108	-0.35255	0.19034	-0.37292	1.0633	-0.56362	-0.24074	0.34292	0.07787	0.13433	-0.89389	-0.98483	0.83747	-0.20889	0.60396	0.099571	-0.4051	-0.57345	-0.19766	-0.28995	-0.27243	-1.0056	0.2389	0.025959	-1.4267	-0.51353	-0.39076	-0.022938	0.62582	-0.1043	0.64662	-0.11006	-0.42308	-0.046166	-0.20556	0.39381	0.44426	-0.05107	0.42836	"TCGA-25-1312-01A"	1.523	-0.32718	-0.48842	-0.17325	-0.77404	-0.31849	-0.01685	-0.88618	0.16852	0.095411	1.1083
"TCGA-24-1105-01A"	0.053798	0.092187	0.30694	0.47721	1.0324	0.29687	-0.3227	-0.69846	-0.32533	0.11233	0.22463	0.091815	-0.057695	-0.29777	-0.23771	-0.40831	0.66318	-0.23274	-0.12208	0.16752	0.24029	-0.2716	-0.28007	-0.22359	0.1482	-0.075167	1.8914	-0.87536	-0.33571	0.49433	0.0061204	-0.046345	-0.4661	-0.49201	0.54604	0.034173	-1.4073	-0.48819	-0.032971	-0.06935	0.81763	-0.1907	-0.091376	0.0026363	0.062368	0.4322	-0.53436	0.46933	0.36705	0.023598	0.29676	"TCGA-24-1105-01A"	0.32699	-0.12235	-0.40084	-0.14019	-0.11982	-0.37925	0.072157	-0.45559	0.56509	0.33022	0.45326
"TCGA-13-0800-01A"	-0.068091	0.075266	0.13253	0.30576	0.11646	-0.46563	-0.19833	-0.39148	0.43293	0.0071079	-0.25389	-0.16133	0.10152	-0.54085	0.055655	-0.66523	-0.12789	-0.51556	-0.055932	0.27619	0.52013	-0.2746	-0.7912	-1.3737	-0.096172	0.041995	0.048986	-1.1763	-0.47866	-0.1695	-0.18626	-0.098583	-0.45967	-0.50824	0.52883	0.0046104	-1.6916	-0.35331	-0.10674	-0.24029	0.64034	-0.25694	0.3314	-0.13006	0.063034	-0.26915	-0.51859	0.19065	-0.20004	-0.04343	-0.37712	"TCGA-13-0800-01A"	-1.1152	0.0063963	-0.04571	-0.013285	-0.55836	1.2026	-0.047894	-1.6523	-0.26094	0.27017	0.33083
"TCGA-25-1329-01A"	-0.046468	-0.5592	0.85144	-0.16571	0.17017	0.16064	0.12091	-0.69018	-0.061548	-0.26652	0.028885	0.025743	0.033965	-0.016621	0.42822	-0.96785	0.75804	-0.5187	-0.16499	0.041732	-0.086797	0.1394	-0.74245	-1.0409	0.3072	-0.27247	0.87697	-1.2008	-0.57965	0.12158	0.27442	0.18577	-0.23673	-0.55081	0.21984	0.20909	0.22769	0.57958	-0.095471	-0.23475	0.57668	-0.17722	0.28208	-0.19507	0.085264	-0.11296	0.62737	0.3515	-0.20469	-0.11057	0.67369	"TCGA-25-1329-01A"	0.98473	-0.0017762	-0.19002	-0.10306	-0.28621	-0.25985	-0.12539	-0.20686	0.10927	0.047728	0.6867
"TCGA-13-1477-01A"	0.081243	-0.26728	-0.34035	-0.60055	0.66167	0.18838	-0.22741	-0.40637	0.14848	0.22077	-1.4474	-0.042643	-0.29944	-0.24931	0.14689	-0.66292	-0.59349	-0.035847	-0.50308	0.27087	0.13367	-0.17064	-0.02588	-0.74148	-0.52469	-0.16664	0.10214	-0.60623	-0.37928	0.11648	-0.1197	-0.26833	-0.43994	0.077812	-0.37319	-0.20202	3.3049	0.36983	-0.23321	0.0023204	-0.61569	-0.31536	0.5309	0.19113	0.33739	0.12252	-0.53726	0.38542	-0.094769	0.11992	0.56431	"TCGA-13-1477-01A"	-0.49144	0.14322	-0.32395	-0.13892	-0.13189	0.65012	0.61986	-1.4104	0.13108	0.29647	-0.016941
"TCGA-13-1501-01A"	0.06161	-0.15923	-0.010451	0.11766	-0.13622	0.44276	-0.34691	-0.48763	0.25333	-0.0002473	-0.59395	-0.25112	-0.26691	-0.61238	0.6639	-0.6771	0.10774	-0.13157	-0.20061	0.062804	-0.050296	-0.55335	-0.091588	-0.91395	0.1062	-0.16953	1.0622	-0.19989	-0.30916	0.36753	0.15396	0.0094456	-0.3369	-0.28856	-0.57706	-0.20252	-0.58488	-0.16462	-0.0096262	-0.079218	-0.96554	-0.34133	0.12909	-0.14183	0.65843	0.20188	-0.14383	0.25793	0.37957	-0.014303	-0.14025	"TCGA-13-1501-01A"	0.38277	0.08124	-0.35945	-0.15321	-0.18609	0.37025	0.73982	-0.5568	0.31254	0.28264	-0.0007146
"TCGA-23-1109-01A"	-0.043118	0.43219	0.73858	0.27504	1.1722	0.26233	-0.6907	-0.46317	-0.25453	-0.26347	-0.53931	0.042335	0.38042	-0.17284	0.30476	-0.73298	0.41414	-0.59097	-0.11122	0.16113	0.036105	0.44371	-0.55657	-0.67127	1.3546	-0.33315	1.6571	-1.2076	-0.61383	-0.27742	-0.056417	-0.60546	-0.21578	-0.69761	0.47073	0.023738	-0.083124	-0.23438	-0.48494	-0.1562	0.17872	-0.023455	0.78769	0.037933	-0.27482	-0.20876	-0.25166	0.043017	0.38651	0.16147	0.090481	"TCGA-23-1109-01A"	-0.04385	0.29705	0.013478	-0.064339	-0.76068	1.5134	-0.063582	-0.8587	0.25024	-0.084029	0.16528
"TCGA-13-1408-01A"	-0.069452	-0.12009	-0.032811	0.18716	0.29391	0.29714	-0.27719	-0.6499	0.0089265	0.0017026	-0.64089	-0.0025061	-0.13356	-0.28234	0.53693	-0.35143	-0.055164	-0.25452	-0.089421	-0.33676	-0.0087168	-0.057005	-0.20006	-1.0466	-0.25123	-0.29416	-0.0091417	-1.5865	-0.29623	0.057536	-0.042117	0.0048322	-0.36819	-0.020757	-0.18252	-0.027108	-0.12785	-0.09321	-0.14953	-0.20514	-0.27162	-0.22374	0.42881	-0.13443	0.21365	-0.21133	0.10125	0.57178	-0.18856	-0.2064	-0.10818	"TCGA-13-1408-01A"	-0.031754	-0.087402	-0.2869	-0.16233	-0.30225	-0.11063	0.25747	-0.38212	0.23312	0.17009	-0.32066
"TCGA-13-1404-01A"	-0.071656	-0.09818	0.63298	0.18534	1.0951	0.3411	-0.37473	-0.28913	0.050815	-0.20958	0.37794	-0.080189	0.071167	-0.31647	0.74361	-0.4963	0.19334	-0.097659	-0.17362	0.5158	-0.016684	0.060307	-0.37568	-0.33884	1.0717	-0.30986	1.8817	-0.29605	-0.42506	0.10063	0.21718	0.014871	-0.37642	0.32243	0.79169	0.145	-0.87022	-0.15076	-0.13999	-0.32544	0.95663	-0.036333	0.50861	-0.0055503	0.30521	0.00090152	0.17552	0.93523	0.283	-0.28692	0.29203	"TCGA-13-1404-01A"	0.94654	0.1419	-0.21862	-0.093095	-0.43009	1.9883	0.069656	0.75503	0.85428	0.20199	-0.27344
"TCGA-24-1464-01A"	0.17836	1.0594	0.1402	0.20572	0.36153	0.35473	-0.37903	-0.40117	0.14273	-0.022807	0.11933	-0.090945	-0.27681	-0.11771	0.033704	-0.73297	0.69856	-0.11305	-0.037433	0.55873	-0.1209	-0.27353	-0.37158	-0.32759	0.044148	-0.24083	1.4129	-2.075	-0.17849	-0.39549	0.72123	-0.31613	-0.1507	0.32412	0.10857	0.1462	0.53795	-1.4728	-0.15642	0.16052	0.70719	-0.32697	1.0678	0.15309	-0.47503	0.30936	0.13361	0.25726	0.30766	-0.29651	0.31424	"TCGA-24-1464-01A"	0.90314	0.55248	0.046542	-0.10367	-0.065125	-0.40973	0.22709	-1.3012	0.25403	0.099735	0.10418
"TCGA-13-1492-01A"	0.039961	-0.68483	0.55087	-0.42196	0.47684	-0.060004	0.18342	0.64647	0.1857	-0.039828	0.42534	-0.0064997	0.35744	-0.31947	0.70639	-0.62562	0.62754	-0.47255	-0.20861	0.52778	-0.04115	-0.3082	-0.49406	-0.68724	2.0151	0.43274	0.085282	-0.15486	-0.44987	-1.1099	-0.020108	0.40552	-0.27417	-0.20355	1.3018	0.20988	-1.4257	-0.38577	0.60786	-0.12929	0.081488	0.58014	0.23491	0.1852	0.1778	0.25252	0.53649	-1.4267	-0.60521	0.34589	0.46521	"TCGA-13-1492-01A"	2.1768	0.12971	-0.20075	0.044139	-0.04683	1.5234	-0.039257	0.90393	1.101	-0.09348	0.75859
"TCGA-25-1318-01A"	0.27828	0.67482	0.49919	-0.08689	0.2647	-0.11774	-0.83814	-0.62132	-0.15746	-0.22453	0.19237	0.074867	-0.43493	-0.14394	0.20846	-0.42702	0.39294	-0.54123	-0.27235	0.12172	0.16205	0.098679	-0.64503	-0.41238	0.07953	-0.16574	1.7652	0.39542	-0.59582	0.28032	-0.074015	-0.49322	-0.30216	-0.85373	-0.34982	0.25431	0.37528	0.07529	-0.36619	0.18713	-0.27687	-0.41453	0.44332	0.065721	0.75737	0.060361	-0.22304	0.64079	-0.2291	-0.26649	0.76136	"TCGA-25-1318-01A"	0.53021	-0.15984	-0.58611	-0.22394	-0.43585	0.49752	0.39809	-0.77116	0.48904	0.15477	-0.0053702
"TCGA-23-1110-01A"	-0.21801	1.1518	1.0025	0.017867	0.07246	0.19697	-0.48328	-0.80808	-0.20963	-0.13372	-0.09871	-0.068955	0.20962	-0.45362	0.44624	-0.86528	0.57261	-0.4595	-0.43197	0.63281	0.049705	-0.10178	-0.78537	-0.72136	0.73219	-0.42273	1.6819	-0.94173	-0.6351	-0.47975	-0.36101	-0.09782	-0.44757	-0.75359	1.2005	-0.18081	-0.75552	-0.31732	-0.22943	-0.1164	0.48999	0.46418	0.63922	-0.19883	0.32272	-0.038657	0.026167	0.21866	0.051006	0.12075	-0.32934	"TCGA-23-1110-01A"	-0.19513	0.085643	-0.24637	0.031581	0.25377	1.9755	-0.15413	-1.0795	0.26978	-0.040323	0.30231
"TCGA-24-1434-01A"	-0.15504	-0.00035629	0.38479	-0.32339	0.66033	0.14636	-0.33034	-0.84871	-0.03142	-0.17207	0.19176	-0.16013	-0.016633	-0.32767	0.61199	-0.36055	0.3167	-0.12875	-0.055577	-0.10808	-0.040242	0.064553	-0.55963	-1.2128	0.3148	-0.22393	0.64239	-0.34104	-0.41056	0.13171	-0.01909	0.031316	-0.47497	-0.28492	-0.017658	0.091777	-1.5205	-0.015877	-0.29971	-0.35109	-0.98337	-0.36545	0.57783	-0.090087	0.13631	-0.082939	0.032377	0.35956	0.094237	-0.11005	0.39153	"TCGA-24-1434-01A"	0.076889	0.14463	-0.10546	-0.11262	-0.23989	0.33563	0.033401	0.1526	0.23955	-0.11937	-0.34586
